candidate_id,osm_type,osm_id,name,facility_category,facility_role,amenity,building_type,shelter_type,latitude,longitude,source,selection_reason,coordinate_source,original_tags
OSM_way_841960863,way,841960863,,education,relocation_candidate,,school,,11.63317,76.1200162,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_841960864,way,841960864,,education,relocation_candidate,,school,,11.6325873,76.1201598,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_841960865,way,841960865,W. O School For The Blind And Deaf Muttil,education,relocation_candidate,school,,,11.6328625,76.1199526,OpenStreetMap_Overpass,amenity=school,way_center,"{""addr:block"": ""Sulthan Bathery"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673122"", ""addr:state"": ""Kerala"", ""addr:village"": ""Muttil South"", ""amenity"": ""school"", ""name"": ""W. O School For The Blind And Deaf Muttil"", ""wikidata"": ""Q64522003""}"
OSM_way_841961719,way,841961719,,education,relocation_candidate,,school,,11.6363438,76.099379,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_841961720,way,841961720,Government Lower Primary School Edapetty,education,relocation_candidate,school,,,11.6363472,76.099494,OpenStreetMap_Overpass,amenity=school,way_center,"{""addr:block"": ""Sulthan Bathery"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673122"", ""addr:state"": ""Kerala"", ""addr:village"": ""Muttil south"", ""amenity"": ""school"", ""name"": ""Government Lower Primary School Edapetty""}"
OSM_way_841963050,way,841963050,,education,relocation_candidate,,school,,11.6520464,76.1033554,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_841963051,way,841963051,,education,relocation_candidate,,school,,11.6520302,76.1035423,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_841963052,way,841963052,"Government High School, Pariyaram",education,relocation_candidate,school,,,11.6518328,76.1033809,OpenStreetMap_Overpass,amenity=school,way_center,"{""addr:block"": ""Sulthan Bathery"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673122"", ""addr:state"": ""Kerala"", ""addr:village"": ""Muttil South"", ""amenity"": ""school"", ""name"": ""Government High School, Pariyaram""}"
OSM_way_841964719,way,841964719,SKMJ UP,education,relocation_candidate,,school,,11.623193,76.0882247,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school"", ""name"": ""SKMJ UP""}"
OSM_way_841964720,way,841964720,SDMLP School Kalpatta,education,relocation_candidate,,school,,11.6237251,76.088095,OpenStreetMap_Overpass,building=school,way_center,"{""addr:city"": ""Kalpetta"", ""addr:postcode"": ""673122"", ""addr:street"": ""Kalpetta Town Road"", ""building"": ""school"", ""building:levels"": ""1"", ""name"": ""SDMLP School Kalpatta""}"
OSM_way_841968172,way,841968172,,education,relocation_candidate,,school,,11.6240796,76.0733313,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_841970459,way,841970459,Ansariya Public School,education,relocation_candidate,school,,,11.672387,76.0780936,OpenStreetMap_Overpass,amenity=school,way_center,"{""addr:block"": ""Vythiri"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673122"", ""addr:state"": ""Kerala"", ""addr:village"": ""Kaniyambetta"", ""amenity"": ""school"", ""name"": ""Ansariya Public School""}"
OSM_way_841971457,way,841971457,,education,relocation_candidate,,school,,11.6773906,76.0760355,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_841971458,way,841971458,,education,relocation_candidate,,school,,11.6770975,76.0760772,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_841971459,way,841971459,,education,relocation_candidate,,school,,11.6773073,76.0764429,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_841971460,way,841971460,G u p s kambalakkad,education,relocation_candidate,,school,,11.6774746,76.0763716,OpenStreetMap_Overpass,building=school,way_center,"{""addr:city"": ""kalpetta"", ""addr:postcode"": ""673124"", ""addr:street"": ""kambalakkad"", ""building"": ""school"", ""building:levels"": ""0"", ""height"": ""0"", ""name"": ""G u p s kambalakkad""}"
OSM_way_842948263,way,842948263,,education,relocation_candidate,,school,,11.6828126,76.0547005,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842948264,way,842948264,,education,relocation_candidate,,school,,11.6830619,76.0547107,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842948265,way,842948265,,education,relocation_candidate,,school,,11.6830035,76.0550037,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842948266,way,842948266,,education,relocation_candidate,,school,,11.682486,76.054907,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842948267,way,842948267,,education,relocation_candidate,,school,,11.6827204,76.0544784,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842948268,way,842948268,,education,relocation_candidate,,school,,11.6827682,76.0542743,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842948269,way,842948269,R C Upper Primary School Pallikunnu,education,relocation_candidate,school,,,11.6828141,76.0546208,OpenStreetMap_Overpass,amenity=school,way_center,"{""addr:block"": ""Mananthavady"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673122"", ""addr:state"": ""Kerala"", ""addr:village"": ""Anjukunnu"", ""amenity"": ""school"", ""name"": ""R C Upper Primary School Pallikunnu""}"
OSM_way_842949884,way,842949884,,education,relocation_candidate,,school,,11.7063631,76.0653875,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842949885,way,842949885,St Thomas Lower Primary School Arinchermala,education,relocation_candidate,school,,,11.7062683,76.0654934,OpenStreetMap_Overpass,amenity=school,way_center,"{""addr:block"": ""Mananthavady"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""670721"", ""addr:state"": ""Kerala"", ""addr:village"": ""Panamaram"", ""amenity"": ""school"", ""name"": ""St Thomas Lower Primary School Arinchermala""}"
OSM_way_842950736,way,842950736,,education,relocation_candidate,,school,,11.7394984,76.0582014,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842950737,way,842950737,,education,relocation_candidate,,school,,11.7396009,76.0582035,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842950738,way,842950738,Government Lower Primary School Palukunnu,education,relocation_candidate,school,,,11.7395543,76.0582265,OpenStreetMap_Overpass,amenity=school,way_center,"{""addr:block"": ""Mananthavady"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""670645"", ""addr:state"": ""Kerala"", ""addr:village"": ""Anjukunnu"", ""amenity"": ""school"", ""name"": ""Government Lower Primary School Palukunnu"", ""operator"": ""Department of education"", ""operator:type"": ""government""}"
OSM_way_842952329,way,842952329,,education,relocation_candidate,,school,,11.6997746,76.0769744,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842952330,way,842952330,,education,relocation_candidate,,school,,11.6998606,76.0770957,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842952331,way,842952331,,education,relocation_candidate,,school,,11.7000085,76.077112,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842952332,way,842952332,Apple Day Oriental School,education,relocation_candidate,school,,,11.6999289,76.077039,OpenStreetMap_Overpass,amenity=school,way_center,"{""addr:block"": ""Vythiri"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673121"", ""addr:state"": ""Kerala"", ""addr:village"": ""Kaniyambetta"", ""amenity"": ""school"", ""name"": ""Apple Day Oriental School"", ""wikidata"": ""Q64522324""}"
OSM_way_842953055,way,842953055,,education,relocation_candidate,,school,,11.6945764,76.0807126,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842953056,way,842953056,,education,relocation_candidate,,school,,11.694387,76.0805907,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842953057,way,842953057,,education,relocation_candidate,,school,,11.6944801,76.0804533,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842953058,way,842953058,,education,relocation_candidate,,school,,11.6947249,76.0804071,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842953059,way,842953059,,education,relocation_candidate,,school,,11.6949607,76.0805479,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842953060,way,842953060,Government Upper Primary School Kaniyambetta,education,relocation_candidate,school,,,11.694659,76.0805251,OpenStreetMap_Overpass,amenity=school,way_center,"{""addr:block"": ""Vythiri"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673122"", ""addr:state"": ""Kerala"", ""addr:village"": ""Kaniyambetta"", ""amenity"": ""school"", ""name"": ""Government Upper Primary School Kaniyambetta"", ""not:operator:wikidata"": ""Q5260320"", ""operator:type"": ""government""}"
OSM_way_842955670,way,842955670,,education,relocation_candidate,,school,,11.6997537,76.0831989,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842955671,way,842955671,,education,relocation_candidate,,school,,11.6999403,76.0830433,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842955672,way,842955672,,education,relocation_candidate,,school,,11.7000313,76.0828891,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842955673,way,842955673,,education,relocation_candidate,,school,,11.700062,76.0828106,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842955674,way,842955674,,education,relocation_candidate,,school,,11.7001994,76.0829477,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842955675,way,842955675,,education,relocation_candidate,,school,,11.6994901,76.0834179,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842955676,way,842955676,,education,relocation_candidate,,school,,11.6996981,76.0837846,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842955677,way,842955677,,education,relocation_candidate,,school,,11.6994988,76.0837401,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842955678,way,842955678,,education,relocation_candidate,,school,,11.6998349,76.0841171,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842955679,way,842955679,,education,relocation_candidate,,school,,11.6999972,76.0841331,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842955680,way,842955680,,education,relocation_candidate,,school,,11.7000369,76.0837732,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842960055,way,842960055,,education,relocation_candidate,,school,,11.7496363,76.0696411,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842960056,way,842960056,,education,relocation_candidate,,school,,11.7498568,76.0693528,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842960057,way,842960057,,education,relocation_candidate,,school,,11.7499745,76.0693574,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842960058,way,842960058,,education,relocation_candidate,,school,,11.7495507,76.0696112,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842960059,way,842960059,St Marys Public School Panamaram,education,relocation_candidate,school,,,11.7496067,76.0693099,OpenStreetMap_Overpass,amenity=school,way_center,"{""addr:block"": ""Mananthavady"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""670721"", ""addr:state"": ""Kerala"", ""addr:village"": ""Cherukattoor"", ""amenity"": ""school"", ""name"": ""St Marys Public School Panamaram"", ""wikidata"": ""Q64522676""}"
OSM_way_842965203,way,842965203,,education,relocation_candidate,,school,,11.738318,76.069145,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842965213,way,842965213,"Government Higher Secondary School, Panamaram",education,relocation_candidate,,school,,11.737954,76.0688785,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school"", ""name"": ""Government Higher Secondary School, Panamaram""}"
OSM_way_842965222,way,842965222,"Government Higher Secondary School, Panamaram",education,relocation_candidate,,school,,11.7384318,76.0695895,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school"", ""name"": ""Government Higher Secondary School, Panamaram""}"
OSM_way_842965223,way,842965223,,education,relocation_candidate,,school,,11.7384364,76.0697022,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842965224,way,842965224,,education,relocation_candidate,,school,,11.7382921,76.0697161,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842965226,way,842965226,Government Higher Secondary School Panamaram,education,relocation_candidate,school,,,11.7380761,76.0694659,OpenStreetMap_Overpass,amenity=school,way_center,"{""addr:block"": ""Mananthavady"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""670721"", ""addr:state"": ""Kerala"", ""addr:village"": ""Panamaram"", ""amenity"": ""school"", ""name"": ""Government Higher Secondary School Panamaram"", ""operator"": ""Department of General and Higher Education"", ""operator:type"": ""government"", ""operator:wikidata"": ""Q5260320""}"
OSM_way_842965227,way,842965227,"Government Higher Secondary School, Panamaram",education,relocation_candidate,,school,,11.7383824,76.0698134,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school"", ""name"": ""Government Higher Secondary School, Panamaram""}"
OSM_way_842965229,way,842965229,,education,relocation_candidate,,school,,11.7387455,76.0695376,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842970450,way,842970450,,education,relocation_candidate,,school,,11.7375277,76.0719227,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842970451,way,842970451,"GLPS, Panamaram",education,relocation_candidate,,school,,11.7375172,76.072276,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school"", ""name"": ""GLPS, Panamaram""}"
OSM_way_842970452,way,842970452,,education,relocation_candidate,,school,,11.7378338,76.0724419,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842970453,way,842970453,,education,relocation_candidate,,school,,11.7377987,76.0723335,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842970454,way,842970454,Government Lower Primary School Panamaram,education,relocation_candidate,school,,,11.7375518,76.0721733,OpenStreetMap_Overpass,amenity=school,way_center,"{""addr:block"": ""Mananthavady"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""670721"", ""addr:state"": ""Kerala"", ""addr:village"": ""Panamaram"", ""amenity"": ""school"", ""name"": ""Government Lower Primary School Panamaram"", ""operator"": ""Department of education"", ""operator:type"": ""government""}"
OSM_way_842975134,way,842975134,,education,relocation_candidate,,school,,11.744283,76.0849748,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842975135,way,842975135,,education,relocation_candidate,,school,,11.7443682,76.0849802,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842975136,way,842975136,,education,relocation_candidate,,school,,11.7444805,76.0850907,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842975137,way,842975137,,education,relocation_candidate,,school,,11.7443488,76.0852656,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842975138,way,842975138,,education,relocation_candidate,,school,,11.7441661,76.0854322,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842975139,way,842975139,,education,relocation_candidate,,school,,11.744014,76.0851308,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842975140,way,842975140,,education,relocation_candidate,,school,,11.7442256,76.0851359,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842975141,way,842975141,,education,relocation_candidate,,school,,11.7441084,76.0850133,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842975142,way,842975142,,education,relocation_candidate,,school,,11.7443167,76.0851631,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842975143,way,842975143,Peripatatic Tr School Pariyaram,education,relocation_candidate,school,,,11.7442839,76.0851625,OpenStreetMap_Overpass,amenity=school,way_center,"{""addr:block"": ""Mananthavady"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""670721"", ""addr:state"": ""Kerala"", ""addr:village"": ""Panamaram"", ""amenity"": ""school"", ""name"": ""Peripatatic Tr School Pariyaram"", ""wikidata"": ""Q64522677""}"
OSM_way_842982208,way,842982208,,education,relocation_candidate,,school,,11.7216077,76.0957551,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842982209,way,842982209,,education,relocation_candidate,,school,,11.7215492,76.0959844,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842982210,way,842982210,,education,relocation_candidate,,school,,11.7214417,76.0962071,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842982211,way,842982211,,education,relocation_candidate,,school,,11.7213905,76.0962789,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842982212,way,842982212,,education,relocation_candidate,,school,,11.7214775,76.0963275,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842982213,way,842982213,Government Lower Primary School Cheekkalloor,education,relocation_candidate,school,,,11.7213643,76.0959314,OpenStreetMap_Overpass,amenity=school,way_center,"{""addr:block"": ""Vythiri"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673122"", ""addr:state"": ""Kerala"", ""addr:village"": ""Kaniyambetta"", ""amenity"": ""school"", ""name"": ""Government Lower Primary School Cheekkalloor"", ""operator"": ""Department of General and Higher Education"", ""operator:type"": ""government"", ""operator:wikidata"": ""Q5260320""}"
OSM_way_842984108,way,842984108,,education,relocation_candidate,,school,,11.7398667,76.102417,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_842984109,way,842984109,Government Lower Primary School Nelliyambam,education,relocation_candidate,school,,,11.7397762,76.1025335,OpenStreetMap_Overpass,amenity=school,way_center,"{""addr:block"": ""Vythiri"", ""addr:city"": ""Nelliyambam"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""670721"", ""addr:state"": ""Kerala"", ""addr:street"": ""Panamaram - Bathery"", ""addr:village"": ""Nadavayal"", ""amenity"": ""school"", ""grades"": ""1-4"", ""name"": ""Government Lower Primary School Nelliyambam"", ""operator"": ""Department of education"", ""operator:type"": ""government""}"
OSM_way_842984110,way,842984110,,education,relocation_candidate,,school,,11.7397508,76.1026283,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843559154,way,843559154,,education,relocation_candidate,,school,,11.7383206,76.1186381,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843559155,way,843559155,,education,relocation_candidate,,school,,11.7384202,76.1185754,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843559156,way,843559156,,education,relocation_candidate,,school,,11.738499,76.1185197,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843559157,way,843559157,,education,relocation_candidate,,school,,11.7380022,76.1181438,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843559158,way,843559158,,education,relocation_candidate,,school,,11.7379873,76.118009,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843559159,way,843559159,,education,relocation_candidate,,school,,11.7378922,76.1179508,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843559160,way,843559160,,education,relocation_candidate,,school,,11.7380483,76.1185411,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843560776,way,843560776,,education,relocation_candidate,,school,,11.7400902,76.1197539,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843564101,way,843564101,,education,relocation_candidate,,school,,11.7127154,76.1170761,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843564102,way,843564102,,education,relocation_candidate,,school,,11.7124954,76.117371,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843564103,way,843564103,,education,relocation_candidate,,school,,11.7126657,76.1175653,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843564104,way,843564104,,education,relocation_candidate,,school,,11.712352,76.1175008,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843564105,way,843564105,,education,relocation_candidate,,school,,11.7125257,76.1176795,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843564106,way,843564106,,education,relocation_candidate,,school,,11.7131184,76.1174171,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843567795,way,843567795,,education,relocation_candidate,,school,,11.7206136,76.1270052,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843567796,way,843567796,,education,relocation_candidate,,school,,11.7202228,76.1267237,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843567797,way,843567797,,education,relocation_candidate,,school,,11.7204858,76.1267335,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843567798,way,843567798,Government Upper Primary School Poothadi,education,relocation_candidate,school,,,11.7204637,76.1267996,OpenStreetMap_Overpass,amenity=school,way_center,"{""addr:block"": ""Sulthan Bathery"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673596"", ""addr:state"": ""Kerala"", ""addr:village"": ""Poothadi"", ""amenity"": ""school"", ""name"": ""Government Upper Primary School Poothadi""}"
OSM_way_843570448,way,843570448,,education,relocation_candidate,,school,,11.7008844,76.1333624,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843570449,way,843570449,,education,relocation_candidate,,school,,11.7007247,76.1333021,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843570450,way,843570450,,education,relocation_candidate,,school,,11.7006418,76.1334762,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843570451,way,843570451,,education,relocation_candidate,,school,,11.7005806,76.1336452,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843570452,way,843570452,,education,relocation_candidate,,school,,11.7008515,76.1337357,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843570453,way,843570453,,education,relocation_candidate,,school,,11.7008287,76.1335287,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843570454,way,843570454,A Upper Primary School Arimula,education,relocation_candidate,school,,,11.7007734,76.133515,OpenStreetMap_Overpass,amenity=school,way_center,"{""addr:block"": ""Sulthan Bathery"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673596"", ""addr:state"": ""Kerala"", ""addr:village"": ""Poothadi"", ""amenity"": ""school"", ""name"": ""A Upper Primary School Arimula""}"
OSM_way_843571239,way,843571239,,education,relocation_candidate,,school,,11.6916241,76.1552674,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843571240,way,843571240,,education,relocation_candidate,,school,,11.6916532,76.1555386,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843571241,way,843571241,,education,relocation_candidate,,school,,11.6916844,76.1557583,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843571242,way,843571242,,education,relocation_candidate,,school,,11.6916073,76.1558768,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843571244,way,843571244,N A A Upper School Manikavu,education,relocation_candidate,school,,,11.6917033,76.1555864,OpenStreetMap_Overpass,amenity=school,way_center,"{""addr:block"": ""Sulthan Bathery"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673596"", ""addr:state"": ""Kerala"", ""addr:village"": ""Purakkadi"", ""amenity"": ""school"", ""grades"": ""1-7"", ""name"": ""N A A Upper School Manikavu"", ""operator"": ""Government""}"
OSM_way_843573422,way,843573422,,education,relocation_candidate,,school,,11.6820363,76.1826975,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843573423,way,843573423,,education,relocation_candidate,,school,,11.6823209,76.1828355,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843573424,way,843573424,,education,relocation_candidate,,school,,11.6822629,76.182731,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843573425,way,843573425,,education,relocation_candidate,,school,,11.6823295,76.1829776,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school"", ""description"": ""This school started on 1950 for the upliftment of Adivasi population"", ""start_date"": ""1950""}"
OSM_way_843573426,way,843573426,S A Lower Primary School Gokhale Nagar,education,relocation_candidate,school,,,11.6822088,76.1827561,OpenStreetMap_Overpass,amenity=school,way_center,"{""addr:block"": ""Sulthan Bathery"", ""addr:city"": ""MEENANGADI"", ""addr:district"": ""Wayanad"", ""addr:housenumber"": ""129"", ""addr:postcode"": ""673591"", ""addr:state"": ""Kerala"", ""addr:street"": ""Mylambadi Road"", ""addr:village"": ""Krishnagiri"", ""amenity"": ""school"", ""email"": ""hmsalpsgnagar@gmail.com"", ""grades"": ""1-4"", ""name"": ""S A Lower Primary School Gokhale Nagar"", ""operator"": ""HM"", ""operator:type"": ""private_aided"", ""religion"": ""none""}"
OSM_way_843745034,way,843745034,,education,relocation_candidate,,school,,11.7151159,76.1648362,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843745035,way,843745035,,education,relocation_candidate,,school,,11.7148372,76.1643846,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843745036,way,843745036,,education,relocation_candidate,,school,,11.7147891,76.1645332,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843745037,way,843745037,,education,relocation_candidate,,school,,11.714898,76.1647774,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843745038,way,843745038,,education,relocation_candidate,,school,,11.7150157,76.1643696,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843745039,way,843745039,,education,relocation_candidate,,school,,11.7149608,76.1645621,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843745040,way,843745040,,education,relocation_candidate,,school,,11.715114,76.1642382,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843745041,way,843745041,K V A Upper Primary School Koleri,education,relocation_candidate,school,,,11.7150258,76.1645138,OpenStreetMap_Overpass,amenity=school,way_center,"{""addr:block"": ""Sulthan Bathery"", ""addr:district"": ""Wayanad"", ""addr:postcode"": ""673596"", ""addr:state"": ""Kerala"", ""addr:village"": ""Poothadi"", ""amenity"": ""school"", ""name"": ""K V A Upper Primary School Koleri""}"
OSM_way_843748475,way,843748475,,education,relocation_candidate,,school,,11.7135937,76.1680518,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843748476,way,843748476,,education,relocation_candidate,,school,,11.713795,76.1682387,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843748477,way,843748477,,education,relocation_candidate,,school,,11.7139189,76.1682795,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843748478,way,843748478,,education,relocation_candidate,,school,,11.7133329,76.1683376,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
OSM_way_843748479,way,843748479,,education,relocation_candidate,,school,,11.7129829,76.1684041,OpenStreetMap_Overpass,building=school,way_center,"{""building"": ""school""}"
